id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code
44247,CN-0169,medium_airport,Shanghai Dachang Air Base,31.324438,121.409508,,AS,CN,CN-31,Shanghai (Baoshan),no,,,
348150,CN-0178,medium_airport,Wuhan Hannan Municipal Airport,30.25521,114.062805,85,AS,CN,CN-42,Wuhan (Hannan),no,,WHN,
44260,CN-0182,medium_airport,Zhangshu Air Base,28.023283,115.549649,116,AS,CN,CN-36,Yichun,no,,,
44263,CN-0185,medium_airport,Changchun Air Base,43.9053,125.197998,,AS,CN,CN-22,Changchun,no,,,
348158,CN-0188,medium_airport,Beijing Nanjiao Airport,39.48595,116.37236,,AS,CN,CN-11,Beijing,no,,NAY,ZBNY
44268,CN-0190,medium_airport,Dingxin-Shuangchengzi Air Base,40.401402,99.789398,,AS,CN,CN-62,Jiuquan (Jinta),no,,,
44269,CN-0191,medium_airport,Fuxin Air Base,42.078899,121.662003,,AS,CN,CN-21,"Xihe, Fuxin",no,,,
44270,CN-0192,medium_airport,Gongzhuling Air Base,43.526293,124.78466,,AS,CN,CN-22,Siping,no,,,
44275,CN-0197,medium_airport,Kaiyuan Air Base,42.525799,123.982002,,AS,CN,CN-21,"Qinghe, Tieling",no,,,
44276,CN-0198,medium_airport,Lalin Air Base,45.259457,126.893536,,AS,CN,CN-23,Harbin,no,,,
44279,CN-0201,medium_airport,Pingquan Air Base,40.900409,118.677878,,AS,CN,CN-13,Chengde,no,,,
44282,CN-0204,medium_airport,Shenyang Beiling Air Base,41.8708,123.439003,,AS,CN,CN-21,"Huanggu, Shenyang",no,,,
44284,CN-0206,medium_airport,Shenyang Yuhong Quansheng Airport,41.822498,123.299004,,AS,CN,CN-21,"Yuhong, Shenyang",no,,,ZYSY
44286,CN-0208,medium_airport,Siping Air Base,43.156898,124.292,,AS,CN,CN-22,Siping,no,,,
44287,CN-0209,medium_airport,Suizhong Air Base,40.298992,120.36152,43,AS,CN,CN-21,Huludao (Suizhong),no,,,
44288,CN-0210,medium_airport,Tuchengzi Air Base,38.912201,121.238998,,AS,CN,CN-21,Dalian (Lüshunkou),no,,,
350882,CN-0236,medium_airport,Rikaze Dingri Airport,28.604567,86.798,14108,AS,CN,CN-54,Xigazê (Dingri),yes,ZUDR,DDR,ZUDR
350883,CN-0237,medium_airport,Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499,AS,CN,CN-65,Tashikuergan,yes,ZWTK,HQL,ZWTK
353993,CN-0316,medium_airport,Chenghu General Airport,31.215334,120.789328,33,AS,CN,CN-32,Suzhou,no,,,
354040,CN-0321,medium_airport,Anji Tianzihu General Airport,30.797725,119.590287,137,AS,CN,CN-33,Anji,no,,,ZSTZ
354509,CN-0331,medium_airport,Jiuzhou Airport,26.998259,107.759571,,AS,CN,CN-52,Jiuzhou,no,,,
354657,CN-0344,medium_airport,Paozhuwan Air Base,30.673944,114.63089,,AS,CN,CN-42,Wuhan (Xinzhou),no,,,
354658,CN-0345,medium_airport,Shanpo Air Base,30.087612,114.31366,,AS,CN,CN-42,Wuhan,no,,,
355511,CN-0354,medium_airport,Ali Pulan Airport,30.3975,81.138611,13943,AS,CN,CN-54,Burang Town,no,ZUPL,APJ,ZUPL
430508,CN-0396,medium_airport,Shaodong Airport,27.2235,111.6741,,AS,CN,CN-43,Shaoyang (Shaodong),no,,,
507629,CN-0401,medium_airport,Ningxiang Airport,27.987589,112.604971,,AS,CN,CN-43,,no,,,
300515,CN-0446,medium_airport,Jining Qufu Airport,35.292778,116.346667,134,AS,CN,CN-37,Jining,yes,,,
598595,CN-0476,medium_airport,Bengbu Tenghu Airport (U.C.),33.165808,117.057295,72,AS,CN,CN-34,Bengbu,no,,BFY,
43974,CN-JNZ,medium_airport,Sanshilipu Air Base,39.289671,121.762195,,AS,CN,CN-21,Dalian (Jinzhou),no,,,
1294,CNC3,medium_airport,Brampton-Caledon Airport,43.7603,-79.875,935,NA,CA,CA-ON,,no,,,CNC3
597498,CR-0009,large_airport,(Mislocated duplicate of MRLB) LIR,10.229845,-85.539551,,NA,CR,CR-G,,no,,,
597499,CR-0010,large_airport,LIR (Mislocated duplicate of ident: MRLB?),10.465923,-85.534058,,NA,CR,CR-G,,no,,,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125,NA,CA,CA-ON,Fort Frances,yes,CYAG,YAG,CYAG
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005,NA,CA,CA-QC,La Grande-4,no,CYAH,YAH,CYAH
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.483216,-84.508467,630,NA,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,CYAM
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672,NA,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,CYAQ
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,760,NA,CA,CA-MB,Winnipeg/Saint Andrews,yes,CYAV,,CYAV
1664,CYAX,medium_airport,Lac du Bonnet Airport,50.294399,-96.010002,850,NA,CA,CA-MB,Lac du Bonnet,yes,CYAX,,CYAX
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108,NA,CA,CA-NL,St. Anthony,yes,CYAY,YAY,CYAY
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80,NA,CA,CA-BC,Tofino,yes,CYAZ,YAZ,CYAZ
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71,NA,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,CYBC
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117,NA,CA,CA-BC,Bella Coola,yes,CYBD,QBC,CYBD
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836,NA,CA,CA-AB,Bonnyville,yes,CYBF,YBY,CYBF
1673,CYBG,medium_airport,CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,522,NA,CA,CA-QC,La Baie,yes,CYBG,YBG,CYBG
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59,NA,CA,CA-NU,Baker Lake,yes,CYBK,YBK,CYBK
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346,NA,CA,CA-BC,Campbell River,yes,CYBL,YBL,CYBL
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343,NA,CA,CA-MB,Brandon,yes,CYBR,YBR,CYBR
1680,CYBU,medium_airport,Nipawin Airport,53.33250045776367,-104.00800323486328,1220,NA,CA,CA-SK,Nipawin,no,,,CYBU
1682,CYBW,medium_airport,Calgary / Springbank Airport,51.1031,-114.374001,3940,NA,CA,CA-AB,Calgary,no,,,CYBW
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121,NA,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,CYBX
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90,NA,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,CYCB
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175,NA,CA,CA-ON,Cornwall,no,CYCC,YCC,CYCC
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92,NA,CA,CA-BC,Nanaimo,yes,CYCD,YCD,CYCD
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824,NA,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,1624,NA,CA,CA-BC,Castlegar,yes,CYCG,YCG,CYCG
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,no,CYCH,YCH,CYCH
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132,NA,CA,CA-NB,Charlo,yes,CYCL,YCL,CYCL
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861,NA,CA,CA-ON,Cochrane,no,CYCN,YCN,CYCN
1694,CYCP,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,2240,NA,CA,CA-BC,Blue River,no,,,CYCP
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.62699890136719,2000,NA,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,CYCQ
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215,NA,CA,CA-YT,Dawson City,yes,CYDA,YDA,CYDA
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647,NA,CA,CA-YT,Burwash Landing,no,CYDB,YDB,CYDB
1706,CYDF,medium_airport,Deer Lake Airport,49.2108,-57.391399,72,NA,CA,CA-NL,Deer Lake,yes,CYDF,YDF,CYDF
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314,NA,CA,CA-YT,Ross River,no,CYDM,XRR,CYDM
1710,CYDN,medium_airport,Dauphin Barker Airport,51.1008,-100.052002,999,NA,CA,CA-MB,Dauphin,yes,CYDN,YDN,CYDN
1711,CYDO,medium_airport,Dolbeau-Saint-Felicien Airport,48.7785,-72.375,372,NA,CA,CA-QC,Dolbeau-Saint-Felicien,no,CYDO,YDO,CYDO
1713,CYDQ,medium_airport,Dawson Creek Airport,55.741245,-120.183263,2148,NA,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ,CYDQ
1716,CYEE,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,770,NA,CA,CA-ON,Midland,no,,,CYEE
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087,NA,CA,CA-ON,Elliot Lake,no,CYEL,YEL,CYEL
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869,NA,CA,CA-ON,Sheguiandah,no,CYEM,YEM,CYEM
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905,NA,CA,CA-SK,Estevan,no,CYEN,YEN,CYEN
1724,CYET,medium_airport,Edson Airport,53.578899383499994,-116.464996338,3043,NA,CA,CA-AB,Edson,no,CYET,YET,CYET
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224,NA,CA,CA-NT,Inuvik,yes,CYEV,YEV,CYEV
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068,NA,CA,CA-QC,Amos,no,CYEY,YEY,CYEY
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB,CYFB
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC,CYFC
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293,NA,CA,CA-QC,Forestville,no,CYFE,YFE,CYFE
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827,NA,CA,CA-QC,La Macaza,no,CYFJ,YTM,CYFJ
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526,NA,CA,CA-NT,Fort Resolution,no,CYFR,YFR,CYFR
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171875,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,CYFS
1740,CYGD,medium_airport,Goderich Airport,43.7668991089,-81.7106018066,712,NA,CA,CA-ON,Goderich,no,,,CYGD
1741,CYGE,medium_airport,Golden Airport,51.299196,-116.982002,2575,NA,CA,CA-BC,Golden,no,,,CYGE
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.2253,-76.596901,305,NA,CA,CA-ON,Kingston,no,CYGK,YGK,CYGK
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639,NA,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,CYGL
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753,NA,CA,CA-MB,Gimli,no,CYGM,YGM,CYGM
1747,CYGP,medium_airport,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,112,NA,CA,CA-QC,Gaspé,yes,CYGP,YGP,CYGP
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,1144,NA,CA,CA-ON,Geraldton,no,CYGQ,YGQ,CYGQ
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.425242,-61.778612,35,NA,CA,CA-QC,Les Îles-de-la-Madeleine,yes,CYGR,YGR,CYGR
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,124,NA,CA,CA-QC,Havre-Saint-Pierre,yes,CYGV,YGV,CYGV
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,CYGW
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,no,CYHD,YHD,CYHD
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,827,NA,CA,CA-ON,Hearst,no,CYHF,YHF,CYHF
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM,CYHM
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,1099,NA,CA,CA-ON,Hornepayne,no,CYHN,YHN,CYHN
1767,CYHT,medium_airport,Haines Junction Airport,60.7892,-137.546005,2150,NA,CA,CA-YT,Haines Junction,no,CYHT,YHT,CYHT
1768,CYHU,medium_airport,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,90,NA,CA,CA-QC,Montréal,yes,CYHU,YHU,CYHU
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,541,NA,CA,CA-NT,Hay River,yes,CYHY,YHY,CYHY
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ,CYHZ
1771,CYIB,medium_airport,Atikokan Municipal Airport,48.773899,-91.638603,1408,NA,CA,CA-ON,Atikokan,no,CYIB,YIB,CYIB
1772,CYID,medium_airport,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,499,NA,CA,CA-NS,Digby,no,CYID,YDG,CYID
1773,CYIF,medium_airport,St Augustin Airport,51.2117,-58.658298,20,NA,CA,CA-QC,St-Augustin,yes,CYIF,YIF,CYIF
1776,CYIV,medium_airport,Island Lake Airport,53.857200622558594,-94.65360260009766,770,NA,CA,CA-MB,Island Lake,yes,CYIV,YIV,CYIV
1778,CYJF,medium_airport,Fort Liard Airport,60.235801696799996,-123.46900177,708,NA,CA,CA-NT,Fort Liard,no,CYJF,YJF,CYJF
1780,CYJN,medium_airport,St Jean Airport,45.29439926147461,-73.28109741210938,136,NA,CA,CA-QC,St Jean,no,CYJN,YJN,CYJN
1783,CYJT,medium_airport,Dymond Airport,48.544201,-58.549999,84,NA,CA,CA-NL,Stephenville,no,CYJT,YJT,CYJT
1784,CYKA,medium_airport,Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,1133,NA,CA,CA-BC,Kamloops,yes,CYKA,YKA,CYKA
1787,CYKF,medium_airport,Region of Waterloo International Airport,43.4608,-80.378601,1054,NA,CA,CA-ON,Breslau,yes,CYKF,YKF,CYKF
1789,CYKJ,medium_airport,Key Lake Airport,57.256099700927734,-105.61799621582031,1679,NA,CA,CA-SK,Key Lake,no,CYKJ,YKJ,CYKJ
1790,CYKL,medium_airport,Schefferville Airport,54.805301666259766,-66.8052978515625,1709,NA,CA,CA-QC,Schefferville,yes,CYKL,YKL,CYKL
1340,CYKM,medium_airport,Kincardine Municipal Airport,44.201401,-81.606697,772,NA,CA,CA-ON,Kincardine,no,CYKM,YKD,CYKM
1793,CYKX,medium_airport,Kirkland Lake Airport,48.21030044555664,-79.98139953613281,1157,NA,CA,CA-ON,Kirkland Lake,no,CYKX,YKX,CYKX
1794,CYKY,medium_airport,Kindersley Airport,51.5175018311,-109.180999756,2277,NA,CA,CA-SK,Kindersley,no,CYKY,YKY,CYKY
1799,CYLD,medium_airport,Chapleau Airport,47.81999969482422,-83.3467025756836,1470,NA,CA,CA-ON,Chapleau,no,CYLD,YLD,CYLD
1801,CYLJ,medium_airport,Meadow Lake Airport,54.125301361083984,-108.52300262451172,1576,NA,CA,CA-SK,Meadow Lake,no,CYLJ,YLJ,CYLJ
1803,CYLL,medium_airport,Lloydminster Airport,53.3092,-110.072998,2193,NA,CA,CA-AB,Lloydminster,yes,CYLL,YLL,CYLL
1805,CYLR,medium_airport,Leaf Rapids Airport,56.513301849365234,-99.98529815673828,959,NA,CA,CA-MB,Leaf Rapids,no,CYLR,YLR,CYLR
1293,CYLS,medium_airport,Barrie-Lake Simcoe Regional Airport,44.485056,-79.554663,972,NA,CA,CA-ON,Barrie,yes,CYLS,YLK,CYLS
1806,CYLT,medium_airport,Alert Airport,82.517799,-62.280602,100,NA,CA,CA-NU,Alert,no,CYLT,YLT,CYLT
1808,CYLW,medium_airport,Kelowna International Airport,49.9561,-119.377998,1421,NA,CA,CA-BC,Kelowna,yes,CYLW,YLW,CYLW
1809,CYMA,medium_airport,Mayo Airport,63.61640167236328,-135.8679962158203,1653,NA,CA,CA-YT,Mayo,no,CYMA,YMA,CYMA
1810,CYME,medium_airport,Matane Airport,48.85689926147461,-67.45330047607422,102,NA,CA,CA-QC,Matane,no,CYME,YME,CYME
1811,CYMG,medium_airport,Manitouwadge Airport,49.083900451660156,-85.86060333251953,1198,NA,CA,CA-ON,Manitouwadge,no,CYMG,YMG,CYMG
1813,CYMJ,medium_airport,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016,1892,NA,CA,CA-SK,Moose Jaw,no,CYMJ,YMJ,CYMJ
1814,CYML,medium_airport,Charlevoix Airport,47.59749984741211,-70.2238998413086,977,NA,CA,CA-QC,Charlevoix,no,CYML,YML,CYML
1815,CYMM,medium_airport,Fort McMurray Airport,56.653301239,-111.222000122,1211,NA,CA,CA-AB,Fort McMurray,yes,CYMM,YMM,CYMM
1816,CYMO,medium_airport,Moosonee Airport,51.291099548339844,-80.60780334472656,30,NA,CA,CA-ON,Moosonee,yes,CYMO,YMO,CYMO
1817,CYMT,medium_airport,Chapais Airport,49.77190017700195,-74.5280990600586,1270,NA,CA,CA-QC,Chibougamau,yes,CYMT,YMT,CYMT
1820,CYMX,medium_airport,Montreal International (Mirabel) Airport,45.679501,-74.038696,270,NA,CA,CA-QC,Montréal,no,CYMX,YMX,CYMX
1822,CYNA,medium_airport,Natashquan Airport,50.190114,-61.78898,39,NA,CA,CA-QC,Natashquan,yes,CYNA,YNA,CYNA
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,211,NA,CA,CA-QC,Gatineau,yes,CYND,YND,CYND
1827,CYNJ,medium_airport,Langley Airport,49.1008,-122.630997,34,NA,CA,CA-BC,Langley,no,CYNJ,YLY,CYNJ
1828,CYNL,medium_airport,Points North Landing Airport,58.27669906616211,-104.08200073242188,1605,NA,CA,CA-SK,Points North Landing,yes,CYNL,YNL,CYNL
1829,CYNM,medium_airport,Matagami Airport,49.76169967651367,-77.80280303955078,918,NA,CA,CA-QC,Matagami,no,CYNM,YNM,CYNM
1830,CYNN,medium_airport,Nejanilini Lake Airport,59.4874992371,-97.78029632570001,1000,NA,CA,CA-MB,Nejanilini Lake,no,,,CYNN
1832,CYOA,medium_airport,Ekati Airport,64.6988983154,-110.614997864,1536,NA,CA,CA-NT,Ekati,no,CYOA,YOA,CYOA
1834,CYOD,medium_airport,CFB Cold Lake,54.404998779296875,-110.27899932861328,1775,NA,CA,CA-AB,Cold Lake,no,CYOD,YOD,CYOD
1836,CYOJ,medium_airport,High Level Airport,58.62139892578125,-117.16500091552734,1110,NA,CA,CA-AB,High Level,yes,CYOJ,YOJ,CYOJ
1837,CYOO,medium_airport,Oshawa Executive Airport,43.922798,-78.894997,460,NA,CA,CA-ON,Oshawa,no,CYOO,YOO,CYOO
1838,CYOP,medium_airport,Rainbow Lake Airport,58.491402,-119.407997,1759,NA,CA,CA-AB,Rainbow Lake,no,CYOP,YOP,CYOP
1839,CYOS,medium_airport,Owen Sound / Billy Bishop Regional Airport,44.5903015137,-80.8375015259,1007,NA,CA,CA-ON,Owen Sound,no,CYOS,YOS,CYOS
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.322498,-75.669197,374,NA,CA,CA-ON,Ottawa,yes,CYOW,YOW,CYOW
1842,CYPA,medium_airport,Prince Albert Glass Field,53.214199066199996,-105.672996521,1405,NA,CA,CA-SK,Prince Albert,yes,CYPA,YPA,CYPA
1844,CYPD,medium_airport,Port Hawkesbury Airport,45.6567001343,-61.3680992126,377,NA,CA,CA-NS,Port Hawkesbury,no,CYPD,YPS,CYPD
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,1873,NA,CA,CA-AB,Peace River,yes,CYPE,YPE,CYPE
1846,CYPG,medium_airport,Portage-la-Prairie / Southport Airport,49.903099,-98.273817,885,NA,CA,CA-MB,Portage la Prairie,no,CYPG,YPG,CYPG
1848,CYPK,medium_airport,Pitt Meadows Airport,49.216099,-122.709999,11,NA,CA,CA-BC,Pitt Meadows,yes,,,CYPK
1849,CYPL,medium_airport,Pickle Lake Airport,51.4463996887207,-90.21420288085938,1267,NA,CA,CA-ON,Pickle Lake,yes,CYPL,YPL,CYPL
1851,CYPN,medium_airport,Port-Menier Airport,49.836399,-64.288597,167,NA,CA,CA-QC,Port-Menier,yes,CYPN,YPN,CYPN
1854,CYPQ,medium_airport,Peterborough Municipal Airport,44.23,-78.363297,628,NA,CA,CA-ON,Peterborough,no,CYPQ,YPQ,CYPQ
1855,CYPR,medium_airport,Prince Rupert Airport,54.286098480199996,-130.445007324,116,NA,CA,CA-BC,Prince Rupert,yes,CYPR,YPR,CYPR
1859,CYPW,medium_airport,Powell River Airport,49.83420181274414,-124.5,425,NA,CA,CA-BC,Powell River,yes,CYPW,YPW,CYPW
1860,CYPX,medium_airport,Puvirnituq Airport,60.050598,-77.286903,74,NA,CA,CA-QC,Puvirnituq,yes,CYPX,YPX,CYPX
1861,CYPY,medium_airport,Fort Chipewyan Airport,58.7672004699707,-111.11699676513672,761,NA,CA,CA-AB,Fort Chipewyan,yes,CYPY,YPY,CYPY
1862,CYPZ,medium_airport,Burns Lake Airport,54.3764,-125.950996,2343,NA,CA,CA-BC,Burns Lake,yes,CYPZ,YPZ,CYPZ
1863,CYQA,medium_airport,Muskoka Airport,44.975376,-79.306546,925,NA,CA,CA-ON,Gravenhurst,yes,CYQA,YQA,CYQA
1864,CYQB,large_airport,Quebec Jean Lesage International Airport,46.7911,-71.393303,244,NA,CA,CA-QC,Quebec,yes,CYQB,YQB,CYQB
1865,CYQD,medium_airport,The Pas Airport,53.97140121459961,-101.09100341796875,887,NA,CA,CA-MB,The Pas,yes,CYQD,YQD,CYQD
1866,CYQF,medium_airport,Red Deer Regional Airport,52.182201,-113.893997,2968,NA,CA,CA-AB,Springbrook,no,CYQF,YQF,CYQF
1867,CYQG,medium_airport,Windsor Airport,42.27560043334961,-82.95559692382812,622,NA,CA,CA-ON,Windsor,yes,CYQG,YQG,CYQG
1868,CYQH,medium_airport,Watson Lake Airport,60.116839,-128.821993,2255,NA,CA,CA-YT,Watson Lake,yes,CYQH,YQH,CYQH
1869,CYQI,medium_airport,Yarmouth Airport,43.826900482177734,-66.08809661865234,141,NA,CA,CA-NS,Yarmouth,no,CYQI,YQI,CYQI
1870,CYQK,medium_airport,Kenora Airport,49.788299560546875,-94.36309814453125,1332,NA,CA,CA-ON,Kenora,yes,CYQK,YQK,CYQK
1871,CYQL,medium_airport,Lethbridge County Airport,49.6302986145,-112.800003052,3048,NA,CA,CA-AB,Lethbridge,yes,CYQL,YQL,CYQL
1872,CYQM,medium_airport,Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,232,NA,CA,CA-NB,Moncton,yes,CYQM,YQM,CYQM
1873,CYQN,medium_airport,Nakina Airport,50.18280029296875,-86.69640350341797,1057,NA,CA,CA-ON,Nakina,yes,CYQN,YQN,CYQN
1874,CYQQ,medium_airport,Comox Valley Airport / CFB Comox,49.7108,-124.887001,84,NA,CA,CA-BC,Comox,yes,CYQQ,YQQ,CYQQ
1875,CYQR,medium_airport,Regina International Airport,50.43190002441406,-104.66600036621094,1894,NA,CA,CA-SK,Regina,yes,CYQR,YQR,CYQR
1876,CYQS,medium_airport,St Thomas Municipal Airport,42.77000045776367,-81.11080169677734,778,NA,CA,CA-ON,St Thomas,no,CYQS,YQS,CYQS
1877,CYQT,medium_airport,Thunder Bay Airport,48.37189865112305,-89.32389831542969,653,NA,CA,CA-ON,Thunder Bay,yes,CYQT,YQT,CYQT
1878,CYQU,medium_airport,Grande Prairie Airport,55.1796989441,-118.885002136,2195,NA,CA,CA-AB,Grande Prairie,yes,CYQU,YQU,CYQU
1879,CYQV,medium_airport,Yorkton Municipal Airport,51.26470184326172,-102.46199798583984,1635,NA,CA,CA-SK,Yorkton,no,CYQV,YQV,CYQV
1880,CYQW,medium_airport,North Battleford Airport,52.769409,-108.243742,1799,NA,CA,CA-SK,North Battleford,no,CYQW,YQW,CYQW
1881,CYQX,medium_airport,Gander International Airport / CFB Gander,48.936258,-54.567719,496,NA,CA,CA-NL,Gander,yes,CYQX,YQX,CYQX
1882,CYQY,medium_airport,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,203,NA,CA,CA-NS,Sydney,yes,CYQY,YQY,CYQY
1883,CYQZ,medium_airport,Quesnel Airport,53.026100158691406,-122.51000213623047,1789,NA,CA,CA-BC,Quesnel,yes,CYQZ,YQZ,CYQZ
1885,CYRB,medium_airport,Resolute Bay Airport,74.7169036865,-94.9693984985,215,NA,CA,CA-NU,Resolute Bay,yes,CYRB,YRB,CYRB
1887,CYRI,medium_airport,Rivière-du-Loup Airport,47.764400482177734,-69.58470153808594,427,NA,CA,CA-QC,Rivière-du-Loup,no,CYRI,YRI,CYRI
1888,CYRJ,medium_airport,Roberval Airport,48.519665,-72.265735,586,NA,CA,CA-QC,Roberval,yes,CYRJ,YRJ,CYRJ
1889,CYRL,medium_airport,Red Lake Airport,51.066898345947266,-93.79309844970703,1265,NA,CA,CA-ON,Red Lake,yes,CYRL,YRL,CYRL
1891,CYRO,medium_airport,Ottawa / Rockcliffe Airport,45.4603004456,-75.64610290530001,188,NA,CA,CA-ON,Ottawa,no,CYRO,YRO,CYRO
1892,CYRP,medium_airport,Ottawa / Carp Airport,45.3191986084,-76.0222015381,382,NA,CA,CA-ON,Ottawa,no,,,CYRP
1893,CYRQ,medium_airport,Trois-Rivières Airport,46.35279846191406,-72.67939758300781,199,NA,CA,CA-QC,Trois-Rivières,no,CYRQ,YRQ,CYRQ
1895,CYRT,medium_airport,Rankin Inlet Airport,62.8114013672,-92.1157989502,94,NA,CA,CA-NU,Rankin Inlet,yes,CYRT,YRT,CYRT
1896,CYRV,medium_airport,Revelstoke Airport,50.962245,-118.184258,1459,NA,CA,CA-BC,Revelstoke,no,CYRV,YRV,CYRV
